order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_cost,tax_amount,discount_amount,total_amount,created_at,updated_at
10899,2001,2025-05-12 05:35:31,Cancelled,Gift Card,Standard,18.15,153.89,41.47,2054.21,2025-05-12 05:35:31,2025-05-12 05:35:31
10900,4810,2025-11-03 05:00:26,Completed,PayPal,Next Day,5.58,143.97,49.17,1900.05,2025-11-03 05:00:26,2025-11-03 05:00:26
10901,2375,2025-03-18 05:53:02,Completed,PayPal,Standard,19.58,173.12,40.04,2316.71,2025-03-18 05:53:02,2025-03-18 05:53:02
10902,4270,2025-08-08 12:16:28,Completed,Credit Card,Next Day,14.91,24.19,41.94,299.54,2025-08-08 12:16:28,2025-08-08 12:16:28
10903,467,2025-05-04 06:57:24,Completed,Gift Card,Next Day,20.92,405.6,0.0,5496.58,2025-05-04 06:57:24,2025-05-04 06:57:24
10904,470,2025-07-31 15:44:59,Completed,Credit Card,Express,7.09,339.38,0.0,4588.73,2025-07-31 15:44:59,2025-07-31 15:44:59
10905,4286,2025-08-23 12:19:01,Completed,Credit Card,Next Day,7.17,424.76,0.0,5741.43,2025-08-23 12:19:01,2025-08-23 12:19:01
10906,930,2025-06-03 17:54:10,Completed,PayPal,Next Day,14.66,436.65,0.0,5909.48,2025-06-03 17:54:10,2025-06-03 17:54:10
10907,4861,2025-12-27 06:49:08,Completed,Gift Card,Express,14.02,179.58,21.99,2416.33,2025-12-27 06:49:08,2025-12-27 06:49:08
10908,4454,2025-02-26 07:30:25,Cancelled,PayPal,Standard,18.91,310.57,4.81,4206.78,2025-02-26 07:30:25,2025-02-26 07:30:25
10909,346,2025-04-26 02:35:58,Completed,Credit Card,Standard,24.05,490.89,27.97,6623.09,2025-04-26 02:35:58,2025-04-26 02:35:58
10910,4217,2025-04-28 07:19:55,Completed,Gift Card,Express,13.44,179.27,0.0,2433.55,2025-04-28 07:19:55,2025-04-28 07:19:55
10911,1153,2025-11-06 05:15:23,Completed,PayPal,Next Day,11.06,471.64,0.0,6378.24,2025-11-06 05:15:23,2025-11-06 05:15:23
10912,1627,2025-05-21 06:31:51,Completed,PayPal,Standard,2.08,216.56,4.99,2920.64,2025-05-21 06:31:51,2025-05-21 06:31:51
10913,2331,2025-04-12 20:03:54,Pending,Credit Card,Standard,21.12,202.79,0.0,2758.83,2025-04-12 20:03:54,2025-04-12 20:03:54
10914,1462,2026-01-29 18:25:17,Completed,Debit Card,Next Day,18.87,385.79,12.76,5214.25,2026-01-29 18:25:17,2026-01-29 18:25:17
10915,964,2025-03-13 13:52:43,Completed,Debit Card,Next Day,20.49,191.27,0.0,2602.68,2025-03-13 13:52:43,2025-03-13 13:52:43
10916,1056,2025-05-12 05:59:21,Completed,PayPal,Express,12.3,700.92,0.0,9474.7,2025-05-12 05:59:21,2025-05-12 05:59:21
10917,2734,2025-05-21 04:09:07,Completed,Credit Card,Standard,2.28,143.7,37.05,1905.16,2025-05-21 04:09:07,2025-05-21 04:09:07
10918,2912,2025-04-24 01:16:56,Cancelled,Credit Card,Next Day,7.72,470.7,0.0,6362.14,2025-04-24 01:16:56,2025-04-24 01:16:56
10919,3783,2025-11-01 06:39:42,Pending,Debit Card,Standard,8.6,461.82,30.66,6212.46,2025-11-01 06:39:42,2025-11-01 06:39:42
10920,3328,2025-10-28 09:19:15,Completed,Gift Card,Standard,21.16,216.92,17.63,2931.93,2025-10-28 09:19:15,2025-10-28 09:19:15
10921,4539,2025-12-12 11:09:51,Completed,Credit Card,Next Day,14.26,324.62,0.0,4396.68,2025-12-12 11:09:51,2025-12-12 11:09:51
10922,4858,2025-07-17 04:25:14,Completed,PayPal,Standard,20.91,233.21,0.0,3169.19,2025-07-17 04:25:14,2025-07-17 04:25:14
10923,4157,2025-06-19 06:22:36,Completed,Credit Card,Next Day,22.55,337.19,15.67,4558.98,2025-06-19 06:22:36,2025-06-19 06:22:36
10924,1968,2025-09-23 06:09:30,Completed,PayPal,Express,9.91,231.2,36.18,3094.99,2025-09-23 06:09:30,2025-09-23 06:09:30
10925,263,2025-04-26 08:25:09,Completed,Debit Card,Next Day,20.38,188.73,11.86,2556.32,2025-04-26 08:25:09,2025-04-26 08:25:09
10926,1918,2025-04-28 07:57:56,Completed,Gift Card,Standard,2.55,110.68,0.0,1496.71,2025-04-28 07:57:56,2025-04-28 07:57:56
10927,2301,2025-05-29 03:50:37,Completed,Credit Card,Next Day,21.29,213.05,0.0,2897.48,2025-05-29 03:50:37,2025-05-29 03:50:37
10928,2917,2025-11-14 18:09:55,Completed,Gift Card,Next Day,8.21,84.77,0.0,1152.58,2025-11-14 18:09:55,2025-11-14 18:09:55
10929,2749,2025-09-29 04:09:02,Completed,Credit Card,Next Day,4.48,272.74,0.0,3686.49,2025-09-29 04:09:02,2025-09-29 04:09:02
10930,2029,2025-12-28 17:14:22,Completed,PayPal,Express,19.56,50.08,0.0,695.64,2025-12-28 17:14:22,2025-12-28 17:14:22
10931,2333,2025-10-25 05:29:42,Cancelled,PayPal,Express,6.39,85.37,22.02,1136.88,2025-10-25 05:29:42,2025-10-25 05:29:42
10932,1899,2025-12-05 19:15:11,Completed,PayPal,Express,23.71,360.79,0.0,4894.4,2025-12-05 19:15:11,2025-12-05 19:15:11
10933,504,2025-11-07 19:06:01,Returned,Debit Card,Express,1.81,24.44,0.0,331.7,2025-11-07 19:06:01,2025-11-07 19:06:01
10934,2356,2025-07-08 19:41:12,Completed,Debit Card,Next Day,10.73,36.65,0.0,505.48,2025-07-08 19:41:12,2025-07-08 19:41:12
10935,4662,2025-12-12 20:01:54,Completed,PayPal,Express,14.45,72.69,0.0,995.76,2025-12-12 20:01:54,2025-12-12 20:01:54
10936,3734,2025-09-22 12:08:21,Completed,Debit Card,Next Day,2.34,67.81,0.0,917.83,2025-09-22 12:08:21,2025-09-22 12:08:21
10937,1579,2025-05-11 04:25:45,Completed,Debit Card,Standard,24.54,598.76,20.18,8087.64,2025-05-11 04:25:45,2025-05-11 04:25:45
10938,2913,2026-01-24 13:16:55,Completed,Gift Card,Standard,5.22,26.63,0.0,364.67,2026-01-24 13:16:55,2026-01-24 13:16:55
10939,3723,2026-01-06 04:13:34,Completed,Gift Card,Next Day,16.59,241.81,0.0,3281.05,2026-01-06 04:13:34,2026-01-06 04:13:34
10940,247,2025-03-28 00:25:28,Cancelled,Debit Card,Next Day,11.76,263.99,0.0,3575.65,2025-03-28 00:25:28,2025-03-28 00:25:28
10941,2653,2025-09-14 22:28:47,Pending,Credit Card,Next Day,21.99,192.44,0.0,2619.98,2025-09-14 22:28:47,2025-09-14 22:28:47
10942,2929,2025-04-24 15:25:40,Returned,Credit Card,Express,21.18,137.37,24.66,1850.97,2025-04-24 15:25:40,2025-04-24 15:25:40
10943,2943,2025-08-18 23:17:28,Completed,Credit Card,Standard,22.77,162.89,0.0,2221.77,2025-08-18 23:17:28,2025-08-18 23:17:28
10944,3356,2025-04-16 19:35:34,Returned,Credit Card,Standard,18.85,284.11,0.0,3854.31,2025-04-16 19:35:34,2025-04-16 19:35:34
10945,3103,2025-08-11 02:30:56,Pending,Credit Card,Next Day,21.46,139.51,0.0,1904.86,2025-08-11 02:30:56,2025-08-11 02:30:56
10946,1872,2025-06-15 15:58:40,Completed,Debit Card,Express,15.34,444.94,0.0,6021.97,2025-06-15 15:58:40,2025-06-15 15:58:40
10947,1254,2025-07-08 06:38:42,Completed,Debit Card,Express,4.66,290.02,0.0,3919.96,2025-07-08 06:38:42,2025-07-08 06:38:42
10948,4308,2025-06-08 12:55:33,Completed,Credit Card,Express,4.44,139.85,0.0,1892.44,2025-06-08 12:55:33,2025-06-08 12:55:33
10949,4008,2025-10-04 00:55:24,Completed,Credit Card,Standard,7.17,31.26,45.77,383.47,2025-10-04 00:55:24,2025-10-04 00:55:24
10950,4863,2025-07-18 16:37:08,Completed,Debit Card,Express,5.51,257.72,0.0,3484.68,2025-07-18 16:37:08,2025-07-18 16:37:08
10951,1252,2025-05-11 18:22:21,Completed,PayPal,Express,22.01,90.16,0.0,1239.18,2025-05-11 18:22:21,2025-05-11 18:22:21
10952,1554,2025-12-14 17:58:53,Pending,Debit Card,Standard,0.44,217.41,0.0,2935.43,2025-12-14 17:58:53,2025-12-14 17:58:53
10953,3281,2025-03-23 05:06:56,Cancelled,Credit Card,Express,13.39,398.46,0.0,5392.63,2025-03-23 05:06:56,2025-03-23 05:06:56
10954,4549,2025-06-30 11:04:24,Returned,PayPal,Standard,20.52,155.04,0.0,2113.5,2025-06-30 11:04:24,2025-06-30 11:04:24
10955,674,2025-09-22 15:14:41,Completed,PayPal,Express,23.95,40.45,17.53,552.49,2025-09-22 15:14:41,2025-09-22 15:14:41
10956,2936,2025-12-06 20:16:11,Completed,Debit Card,Next Day,19.51,458.45,0.0,6208.62,2025-12-06 20:16:11,2025-12-06 20:16:11
10957,243,2025-12-24 02:02:13,Completed,Credit Card,Express,9.41,198.9,0.0,2694.58,2025-12-24 02:02:13,2025-12-24 02:02:13
10958,1545,2025-03-10 06:33:32,Completed,Gift Card,Next Day,18.09,181.7,0.0,2471.07,2025-03-10 06:33:32,2025-03-10 06:33:32
10959,1266,2025-05-14 19:52:25,Completed,PayPal,Next Day,13.37,185.83,6.66,2515.4,2025-05-14 19:52:25,2025-05-14 19:52:25
10960,3645,2025-05-31 22:57:09,Completed,PayPal,Next Day,20.8,500.54,43.78,6734.35,2025-05-31 22:57:09,2025-05-31 22:57:09
10961,720,2025-11-12 09:06:08,Pending,Gift Card,Standard,23.4,135.47,0.0,1852.23,2025-11-12 09:06:08,2025-11-12 09:06:08
10962,1485,2025-10-14 12:22:23,Completed,Debit Card,Next Day,19.18,555.87,3.54,7519.84,2025-10-14 12:22:23,2025-10-14 12:22:23
10963,2475,2025-12-26 03:09:52,Cancelled,Debit Card,Express,16.5,151.98,0.0,2068.27,2025-12-26 03:09:52,2025-12-26 03:09:52
10964,3062,2025-07-15 21:17:52,Completed,PayPal,Standard,13.3,241.85,0.0,3278.28,2025-07-15 21:17:52,2025-07-15 21:17:52
10965,2259,2025-09-05 01:46:37,Pending,PayPal,Express,8.78,362.77,10.64,4895.52,2025-09-05 01:46:37,2025-09-05 01:46:37
10966,3714,2025-10-23 12:08:35,Completed,Gift Card,Standard,24.79,331.44,0.0,4499.27,2025-10-23 12:08:35,2025-10-23 12:08:35
10967,3537,2026-01-19 11:56:42,Completed,Gift Card,Next Day,0.0,580.46,0.0,7836.26,2026-01-19 11:56:42,2026-01-19 11:56:42
10968,1812,2026-01-16 08:13:07,Pending,Gift Card,Standard,13.9,410.72,0.0,5558.68,2026-01-16 08:13:07,2026-01-16 08:13:07
10969,2948,2025-04-01 03:39:26,Pending,Debit Card,Standard,19.11,94.32,42.12,1250.37,2025-04-01 03:39:26,2025-04-01 03:39:26
10970,3434,2025-07-20 00:05:37,Completed,Debit Card,Next Day,8.16,368.71,38.2,4947.59,2025-07-20 00:05:37,2025-07-20 00:05:37
10971,1795,2025-03-31 08:40:44,Completed,Credit Card,Express,16.2,46.65,30.86,615.11,2025-03-31 08:40:44,2025-03-31 08:40:44
10972,2995,2025-03-13 05:36:59,Completed,Debit Card,Express,20.23,281.0,0.0,3813.74,2025-03-13 05:36:59,2025-03-13 05:36:59
10973,4225,2025-03-24 09:27:20,Pending,Gift Card,Standard,19.13,163.6,0.0,2227.7,2025-03-24 09:27:20,2025-03-24 09:27:20
10974,3858,2025-06-02 16:32:31,Completed,PayPal,Express,9.21,331.15,0.0,4479.74,2025-06-02 16:32:31,2025-06-02 16:32:31
10975,1657,2025-06-27 22:20:40,Completed,Gift Card,Express,9.67,524.1,0.0,7085.01,2025-06-27 22:20:40,2025-06-27 22:20:40
10976,1307,2025-09-30 10:25:53,Completed,PayPal,Next Day,6.7,248.93,39.93,3327.27,2025-09-30 10:25:53,2025-09-30 10:25:53
10977,4954,2025-07-11 05:24:24,Pending,Debit Card,Express,19.3,586.02,0.0,7930.6,2025-07-11 05:24:24,2025-07-11 05:24:24
10978,293,2025-02-22 06:39:12,Completed,Debit Card,Express,19.43,471.39,15.26,6367.97,2025-02-22 06:39:12,2025-02-22 06:39:12
10979,451,2025-06-03 02:58:08,Completed,PayPal,Next Day,23.91,301.48,0.0,4093.84,2025-06-03 02:58:08,2025-06-03 02:58:08
10980,3031,2025-03-23 22:04:12,Pending,PayPal,Express,19.85,182.08,0.0,2477.97,2025-03-23 22:04:12,2025-03-23 22:04:12
10981,4694,2025-05-26 04:22:43,Pending,Debit Card,Next Day,21.28,391.92,33.01,5279.2,2025-05-26 04:22:43,2025-05-26 04:22:43
10982,3543,2026-01-06 11:56:02,Completed,Debit Card,Express,20.44,355.5,0.0,4819.68,2026-01-06 11:56:02,2026-01-06 11:56:02
10983,1164,2025-03-31 04:01:26,Completed,PayPal,Express,2.0,534.97,0.0,7224.14,2025-03-31 04:01:26,2025-03-31 04:01:26
10984,3413,2025-12-19 18:25:44,Completed,Credit Card,Express,10.18,238.3,0.0,3227.25,2025-12-19 18:25:44,2025-12-19 18:25:44
10985,1432,2025-06-02 12:01:43,Completed,Gift Card,Express,19.72,442.19,0.0,5989.23,2025-06-02 12:01:43,2025-06-02 12:01:43
10986,63,2025-06-07 22:48:35,Completed,Gift Card,Next Day,12.84,262.5,0.0,3556.58,2025-06-07 22:48:35,2025-06-07 22:48:35
10987,2039,2025-07-04 17:41:56,Cancelled,Debit Card,Next Day,8.8,526.49,0.0,7116.39,2025-07-04 17:41:56,2025-07-04 17:41:56
10988,4582,2026-01-07 04:02:51,Pending,Credit Card,Standard,10.88,294.02,33.11,3947.08,2026-01-07 04:02:51,2026-01-07 04:02:51
10989,2171,2025-04-05 02:09:58,Pending,PayPal,Next Day,18.33,218.12,0.0,2962.99,2025-04-05 02:09:58,2025-04-05 02:09:58
10990,3251,2026-01-15 17:47:57,Completed,Debit Card,Next Day,21.91,559.62,0.0,7576.83,2026-01-15 17:47:57,2026-01-15 17:47:57
10991,2813,2025-11-14 22:46:25,Completed,PayPal,Express,9.59,211.32,0.0,2862.37,2025-11-14 22:46:25,2025-11-14 22:46:25
10992,2470,2025-06-22 09:02:24,Pending,Debit Card,Standard,22.6,32.88,0.0,466.44,2025-06-22 09:02:24,2025-06-22 09:02:24
10993,1870,2025-09-22 09:46:10,Completed,Gift Card,Standard,8.11,232.42,0.0,3145.81,2025-09-22 09:46:10,2025-09-22 09:46:10
10994,798,2025-09-26 13:29:52,Completed,Gift Card,Standard,23.46,307.58,0.0,4175.78,2025-09-26 13:29:52,2025-09-26 13:29:52
10995,2785,2025-06-17 06:10:06,Completed,Credit Card,Standard,4.7,375.14,0.0,5069.14,2025-06-17 06:10:06,2025-06-17 06:10:06
10996,4256,2026-01-30 06:49:02,Completed,PayPal,Express,18.95,154.6,0.0,2106.04,2026-01-30 06:49:02,2026-01-30 06:49:02
10997,1702,2025-07-07 16:16:49,Completed,Gift Card,Standard,11.55,157.62,0.0,2139.36,2025-07-07 16:16:49,2025-07-07 16:16:49
10998,1423,2025-09-20 19:51:35,Completed,Gift Card,Next Day,0.09,26.03,0.0,351.51,2025-09-20 19:51:35,2025-09-20 19:51:35
10999,1071,2026-01-30 16:15:28,Completed,Gift Card,Next Day,0.79,88.8,0.0,1199.55,2026-01-30 16:15:28,2026-01-30 16:15:28
11000,1256,2026-01-12 16:47:50,Completed,Debit Card,Standard,10.23,141.12,25.67,1889.73,2026-01-12 16:47:50,2026-01-12 16:47:50
11001,161,2025-12-20 17:24:52,Cancelled,Gift Card,Express,11.85,10.02,0.0,147.17,2025-12-20 17:24:52,2025-12-20 17:24:52
11002,1121,2026-01-24 00:21:04,Returned,Credit Card,Standard,2.15,165.62,0.0,2238.03,2026-01-24 00:21:04,2026-01-24 00:21:04
11003,2267,2025-02-25 04:35:46,Completed,Gift Card,Express,19.15,149.86,0.0,2042.21,2025-02-25 04:35:46,2025-02-25 04:35:46
11004,1941,2025-12-27 07:55:25,Completed,PayPal,Next Day,13.96,197.27,40.59,2636.54,2025-12-27 07:55:25,2025-12-27 07:55:25
11005,3394,2025-03-06 04:01:53,Completed,Gift Card,Express,9.01,302.6,39.47,4054.69,2025-03-06 04:01:53,2025-03-06 04:01:53
11006,3128,2025-12-03 09:51:35,Cancelled,Debit Card,Next Day,8.39,388.77,21.61,5235.19,2025-12-03 09:51:35,2025-12-03 09:51:35
11007,3752,2025-06-25 00:29:23,Completed,Gift Card,Standard,14.01,220.91,0.0,2996.34,2025-06-25 00:29:23,2025-06-25 00:29:23
11008,3397,2025-08-15 13:40:30,Completed,Debit Card,Express,19.18,132.49,36.96,1770.84,2025-08-15 13:40:30,2025-08-15 13:40:30
11009,2184,2026-01-27 15:13:57,Completed,Gift Card,Standard,22.09,458.96,25.16,6192.95,2026-01-27 15:13:57,2026-01-27 15:13:57
11010,2557,2025-04-04 17:02:05,Completed,PayPal,Next Day,2.94,342.95,0.0,4632.77,2025-04-04 17:02:05,2025-04-04 17:02:05
11011,3193,2025-02-18 02:18:24,Completed,PayPal,Next Day,5.31,9.06,28.42,99.23,2025-02-18 02:18:24,2025-02-18 02:18:24
11012,593,2025-09-09 19:36:34,Completed,Debit Card,Express,20.9,185.49,42.15,2482.82,2025-09-09 19:36:34,2025-09-09 19:36:34
11013,3697,2025-04-14 09:56:26,Completed,Credit Card,Express,17.95,81.76,18.06,1103.61,2025-04-14 09:56:26,2025-04-14 09:56:26
11014,1672,2025-04-28 16:41:48,Completed,Credit Card,Express,13.01,260.61,0.0,3531.25,2025-04-28 16:41:48,2025-04-28 16:41:48
11015,2667,2025-05-16 15:38:13,Completed,Gift Card,Express,13.67,125.98,0.0,1714.35,2025-05-16 15:38:13,2025-05-16 15:38:13
11016,172,2025-07-21 19:01:57,Completed,Credit Card,Next Day,21.95,141.06,0.0,1926.32,2025-07-21 19:01:57,2025-07-21 19:01:57
11017,2135,2025-06-13 16:04:54,Completed,PayPal,Next Day,5.32,77.48,0.0,1051.26,2025-06-13 16:04:54,2025-06-13 16:04:54
11018,4618,2025-10-03 03:42:03,Cancelled,PayPal,Standard,5.87,49.43,0.0,673.14,2025-10-03 03:42:03,2025-10-03 03:42:03
11019,4140,2026-01-13 08:31:35,Cancelled,PayPal,Next Day,9.3,133.16,9.74,1797.18,2026-01-13 08:31:35,2026-01-13 08:31:35
11020,1853,2025-05-21 06:37:48,Cancelled,PayPal,Express,10.46,295.48,0.0,3999.47,2025-05-21 06:37:48,2025-05-21 06:37:48
11021,4020,2025-03-01 04:16:02,Pending,Credit Card,Next Day,18.22,221.54,0.0,3009.06,2025-03-01 04:16:02,2025-03-01 04:16:02
11022,2376,2026-01-16 14:26:03,Completed,Debit Card,Standard,6.1,201.24,0.0,2722.8,2026-01-16 14:26:03,2026-01-16 14:26:03
11023,4374,2025-04-16 06:38:41,Cancelled,Gift Card,Next Day,0.21,611.81,9.16,8250.54,2025-04-16 06:38:41,2025-04-16 06:38:41
11024,4882,2025-06-03 03:26:35,Completed,PayPal,Express,23.82,308.42,16.92,4170.53,2025-06-03 03:26:35,2025-06-03 03:26:35
11025,1331,2025-04-21 16:42:22,Completed,Gift Card,Express,4.12,364.56,26.96,4898.78,2025-04-21 16:42:22,2025-04-21 16:42:22
11026,3455,2025-12-02 14:57:05,Cancelled,PayPal,Standard,12.83,458.34,29.79,6170.63,2025-12-02 14:57:05,2025-12-02 14:57:05
11027,1528,2026-01-30 20:50:18,Completed,Credit Card,Next Day,22.31,272.67,0.0,3703.34,2026-01-30 20:50:18,2026-01-30 20:50:18
11028,1288,2025-07-16 19:28:18,Cancelled,Debit Card,Next Day,24.56,19.95,2.28,291.63,2025-07-16 19:28:18,2025-07-16 19:28:18
11029,2508,2025-08-30 14:40:48,Completed,Credit Card,Standard,20.12,305.24,0.0,4140.81,2025-08-30 14:40:48,2025-08-30 14:40:48
11030,511,2025-05-25 11:08:29,Completed,Credit Card,Next Day,24.87,207.62,0.0,2827.79,2025-05-25 11:08:29,2025-05-25 11:08:29
11031,2457,2026-01-22 22:21:25,Completed,Credit Card,Next Day,5.15,49.05,31.25,636.04,2026-01-22 22:21:25,2026-01-22 22:21:25
11032,594,2025-05-22 11:25:08,Cancelled,PayPal,Express,24.74,25.3,0.0,366.26,2025-05-22 11:25:08,2025-05-22 11:25:08
11033,3182,2025-04-15 12:53:44,Completed,Gift Card,Express,0.02,69.85,0.0,943.05,2025-04-15 12:53:44,2025-04-15 12:53:44
11034,1137,2026-01-26 19:05:18,Completed,Gift Card,Next Day,16.07,137.43,0.0,1871.42,2026-01-26 19:05:18,2026-01-26 19:05:18
11035,2593,2025-09-13 12:47:53,Completed,Credit Card,Next Day,14.99,69.62,0.0,954.88,2025-09-13 12:47:53,2025-09-13 12:47:53
11036,1785,2025-08-17 18:01:54,Completed,Credit Card,Next Day,22.47,341.47,0.0,4632.28,2025-08-17 18:01:54,2025-08-17 18:01:54
11037,220,2025-09-04 10:09:39,Completed,Debit Card,Express,14.78,93.8,0.0,1281.07,2025-09-04 10:09:39,2025-09-04 10:09:39
11038,4349,2025-09-27 11:26:49,Completed,Gift Card,Next Day,2.7,422.84,30.02,5680.98,2025-09-27 11:26:49,2025-09-27 11:26:49
11039,1854,2025-04-10 05:16:05,Completed,PayPal,Express,16.28,34.65,0.0,484.05,2025-04-10 05:16:05,2025-04-10 05:16:05
11040,3376,2025-12-16 08:47:32,Returned,Debit Card,Next Day,0.13,387.99,5.42,5232.55,2025-12-16 08:47:32,2025-12-16 08:47:32
11041,3614,2025-05-18 13:52:13,Completed,PayPal,Next Day,11.27,184.39,0.0,2500.59,2025-05-18 13:52:13,2025-05-18 13:52:13
11042,2946,2025-10-19 15:32:31,Pending,Debit Card,Next Day,13.19,25.09,0.0,351.96,2025-10-19 15:32:31,2025-10-19 15:32:31
11043,1545,2025-04-14 15:53:39,Pending,Debit Card,Standard,16.25,171.1,0.0,2326.07,2025-04-14 15:53:39,2025-04-14 15:53:39
11044,1777,2025-05-02 15:14:24,Returned,Credit Card,Standard,6.41,423.58,41.49,5683.2,2025-05-02 15:14:24,2025-05-02 15:14:24
11045,381,2025-09-04 05:11:15,Pending,PayPal,Standard,20.86,292.81,22.49,3951.27,2025-09-04 05:11:15,2025-09-04 05:11:15
11046,3762,2025-11-19 22:40:01,Completed,Gift Card,Express,15.77,244.19,0.0,3312.28,2025-11-19 22:40:01,2025-11-19 22:40:01
11047,1661,2025-06-06 18:54:57,Cancelled,Debit Card,Express,12.65,165.57,0.0,2247.85,2025-06-06 18:54:57,2025-06-06 18:54:57
11048,2264,2025-06-10 12:23:20,Completed,PayPal,Express,11.84,290.22,0.0,3929.82,2025-06-10 12:23:20,2025-06-10 12:23:20
11049,3462,2025-09-14 19:17:09,Cancelled,Debit Card,Standard,18.99,20.64,0.0,297.63,2025-09-14 19:17:09,2025-09-14 19:17:09
11050,102,2025-11-09 21:59:42,Completed,Credit Card,Express,10.96,125.44,0.0,1704.39,2025-11-09 21:59:42,2025-11-09 21:59:42
11051,3787,2025-07-30 16:32:04,Pending,Credit Card,Next Day,9.69,187.73,0.0,2544.05,2025-07-30 16:32:04,2025-07-30 16:32:04
11052,277,2025-07-29 04:25:39,Cancelled,Gift Card,Express,3.84,292.1,0.0,3947.2,2025-07-29 04:25:39,2025-07-29 04:25:39
11053,4095,2025-03-25 06:40:55,Completed,PayPal,Next Day,5.23,24.97,0.0,342.33,2025-03-25 06:40:55,2025-03-25 06:40:55
11054,4165,2025-11-24 12:03:58,Returned,Gift Card,Next Day,7.24,24.14,10.65,322.47,2025-11-24 12:03:58,2025-11-24 12:03:58
11055,2392,2025-10-20 00:31:07,Completed,Credit Card,Next Day,14.44,323.36,38.01,4341.78,2025-10-20 00:31:07,2025-10-20 00:31:07
11056,443,2025-03-17 13:44:17,Pending,PayPal,Standard,18.46,128.3,0.0,1750.46,2025-03-17 13:44:17,2025-03-17 13:44:17
11057,4697,2025-07-14 07:35:35,Completed,Credit Card,Next Day,16.93,247.96,0.0,3364.36,2025-07-14 07:35:35,2025-07-14 07:35:35
11058,48,2025-05-29 13:34:06,Pending,PayPal,Express,7.01,476.01,0.0,6433.11,2025-05-29 13:34:06,2025-05-29 13:34:06
11059,1157,2025-02-14 11:18:55,Completed,PayPal,Next Day,8.9,195.02,0.0,2641.68,2025-02-14 11:18:55,2025-02-14 11:18:55
11060,2298,2026-01-24 18:07:16,Pending,Gift Card,Standard,19.62,416.02,0.0,5635.87,2026-01-24 18:07:16,2026-01-24 18:07:16
11061,1235,2025-04-12 20:02:31,Completed,Debit Card,Next Day,21.88,241.99,0.0,3288.78,2025-04-12 20:02:31,2025-04-12 20:02:31
11062,1380,2025-10-26 08:24:34,Completed,PayPal,Standard,6.27,477.23,21.03,6427.86,2025-10-26 08:24:34,2025-10-26 08:24:34
11063,4867,2025-05-16 11:07:07,Pending,Gift Card,Express,7.18,112.63,0.0,1527.63,2025-05-16 11:07:07,2025-05-16 11:07:07
11064,3053,2025-12-25 21:30:03,Completed,PayPal,Standard,5.59,75.33,0.0,1022.55,2025-12-25 21:30:03,2025-12-25 21:30:03
11065,4364,2025-05-29 03:38:23,Completed,PayPal,Express,2.23,55.83,0.0,755.98,2025-05-29 03:38:23,2025-05-29 03:38:23
11066,4688,2025-12-12 21:55:09,Completed,Credit Card,Next Day,11.99,253.88,0.0,3439.39,2025-12-12 21:55:09,2025-12-12 21:55:09
11067,4601,2025-11-14 12:11:57,Completed,Debit Card,Express,1.34,422.95,0.0,5711.16,2025-11-14 12:11:57,2025-11-14 12:11:57
11068,3025,2025-12-29 13:08:45,Returned,PayPal,Next Day,3.41,273.34,0.0,3693.47,2025-12-29 13:08:45,2025-12-29 13:08:45
11069,4890,2025-02-25 22:09:17,Completed,PayPal,Standard,22.24,374.92,13.62,5070.09,2025-02-25 22:09:17,2025-02-25 22:09:17
11070,2893,2025-05-21 02:49:05,Returned,Credit Card,Express,19.67,159.9,0.0,2178.27,2025-05-21 02:49:05,2025-05-21 02:49:05
11071,4175,2025-04-01 22:01:48,Completed,Debit Card,Standard,23.79,364.14,5.41,4934.3,2025-04-01 22:01:48,2025-04-01 22:01:48
11072,4101,2025-10-13 03:11:34,Completed,PayPal,Express,15.41,427.62,0.0,5788.33,2025-10-13 03:11:34,2025-10-13 03:11:34
11073,1321,2025-10-15 06:48:48,Cancelled,Debit Card,Express,16.94,559.75,0.0,7573.61,2025-10-15 06:48:48,2025-10-15 06:48:48
11074,2013,2025-07-13 14:53:29,Cancelled,PayPal,Standard,18.08,77.76,19.66,1048.13,2025-07-13 14:53:29,2025-07-13 14:53:29
11075,4482,2025-11-12 11:32:26,Completed,Gift Card,Standard,8.33,106.87,0.0,1451.06,2025-11-12 11:32:26,2025-11-12 11:32:26
11076,4345,2026-01-04 17:12:05,Completed,Credit Card,Standard,24.99,56.68,0.0,790.11,2026-01-04 17:12:05,2026-01-04 17:12:05
11077,930,2025-06-26 11:40:33,Completed,Debit Card,Next Day,6.58,73.23,0.0,995.24,2025-06-26 11:40:33,2025-06-26 11:40:33
11078,3537,2026-01-29 00:25:47,Cancelled,Credit Card,Standard,13.38,129.26,25.66,1732.72,2026-01-29 00:25:47,2026-01-29 00:25:47
11079,1859,2025-05-02 13:56:21,Completed,PayPal,Express,15.41,365.41,0.0,4948.44,2025-05-02 13:56:21,2025-05-02 13:56:21
